BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,Generator Fuel Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,WDCALF,NWDCALF,SECALF,WDBMCAIC,NWDBMCAIC,WDBMCAEC,NWDBMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__FHOME000,2__FHOME000,ENGIE Power Limited,RWETDL,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-4,0.5054,0.5506,0.25,-2.022,-2.202,0,0,F,T,F,,01/12/18,,F
2__FHPOW000,2__FHPOW000,Haven Power Ltd,HAVEN,G,,NEE-HPW01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,12,-144,0.8069,0.7001,0.25,-116.194,-100.814,9.683,8.401,F,T,T,,03/01/19,,F
2__FHPOW001,__FHPOW001,Haven Power Ltd,HAVEN,S,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__FHPOW002,__FHPOW002,Haven Power Ltd,HAVEN,S,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__FHUDG000,2__FHUDG000,Hudson Energy Supply UK Ltd,AMPERE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FHUDS000,2__FHUDS000,Hudson Energy Supply UK Ltd,AMPERE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-16,0.6748,0.5424,0.25,-10.797,-8.678,0,0,F,T,F,,29/01/19,,F
2__FHUDS001,2__FHUDS001,Hudson Energy Supply UK Ltd,AMPERE,S,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__FHYDE000,SSE SBMU1 - Northern GSPG,SSE Electricity Limited,SWEL,G,,NEE-SSE01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-1.8,0.4707,0.4497,0.25,-0.847,-0.809,0,0,F,T,F,,18/01/19,,F
2__FIMPO000,2__FIMPO000,SSE Energy Supply Limited,SSE,G,,NEE-ATL01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-123.8,0.4707,0.4497,0.25,-58.273,-55.673,0,0,F,T,T,,18/01/19,,F
2__FINDE000,INDE NORTHERN,Npower Direct Limited,NITTWO01,G,,NEE-INE01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-25.446,0.5656,0.4299,0.25,-14.392,-10.939,0,0,F,T,F,,03/01/19,,F
2__FINVE000,INVE_F,AMPowerUK Ltd,INVE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FIRES000,NEE-IRS01,Octopus Energy Limited,MERCURY,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-4,0.5021,0.5449,0.25,-2.008,-2.18,0,0,F,T,F,,01/12/18,,F
2__FIRID000,2__FIRID000,PFP Energy Supplies Limited,IRIDIUM,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-4.6,0.5377,0.5759,0.25,-2.473,-2.649,0,0,F,T,F,,01/12/18,,F
2__FJERE000,2__FJERE000,Hudson Energy Supply UK Ltd,AMPERE,G,,FJERE000,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-14,0.3829,0.4065,0.25,-5.361,-5.691,0,0,F,T,F,,29/01/19,,F
2__FKENS000,2__FKENS000,Kensington Power Limited,KENSINGT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-7.2,0.5716,0.4263,0.25,-4.116,-3.069,0,0,F,T,F,,01/12/18,,F
2__FLIGH000,2__FLIGH000,MVV Environment Services Ltd,LIGHTNIN,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FLILY000,2__FLILY000,Delta Gas And Power Ltd,LILY,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FLIME000,2__FLIME000,Limejump Energy Limited,ANGEL,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FLOND000,LE Default BMUid NEEB,EDF Energy Customers Ltd,LENCO,G,,NEE-LON01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,20,-290,0.5398,0.4246,0.25,-156.542,-123.134,10.796,8.492,F,T,T,,01/12/18,,F
2__FLORM000,Lorimer_F,E (GAS AND ELECTRICITY) LTD,LORM,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-7.96,0.4935,0.5364,0.25,-3.928,-4.27,0,0,F,T,F,,01/12/18,,F
2__FLUME000,2__FLUME000,GNERGY Limited,LUMA,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4955,0.5395,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FLUMO000,2__FLUMO000,OVO Electricity Ltd,OVOE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FLVDR000,2__FLVDR000,ESB ENERGY LTD,LAVENDER,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-2.172,0.4236,0.4588,0.25,-0.92,-0.997,0,0,F,T,F,,23/01/19,,F
2__FMAEL000,2__FMAEL000,MA Energy Limited,MA200308,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-1.5,0.435,0.3971,0.25,-0.653,-0.596,0,0,F,T,F,,01/12/18,,F
2__FMAET000,MA Energy Ltd,MA Energy Limited,MA200308,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FMAGN000,2__FMAGN000,Orsted Power Sales (UK) Ltd,MAGNETIC,G,,NEE-DON01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,4.4,-98,0.7187,0.6429,0.25,-70.433,-63.004,3.162,2.829,F,T,T,,01/12/18,,F
2__FMAIN000,MAIN_F,e2m - energy trading ltd,MAIN,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FMANW000,2__FMANW000,SP Energy Retail Ltd,SPSUP01,G,,NEE-MNW01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-1,0.3619,0.3095,0.25,-0.362,-0.31,0,0,F,T,F,,01/12/18,,F
2__FMARB000,2__FMARB000,Marble Power Limited,MARBLE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.2343,0.2145,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FMARI000,2__FMARI000,LOGICOR ENERGY LTD,MARIGOLD,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FMATT000,MATT_F,Mattina Limited,MATT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FMIDE000,NPEC Northern Area MIDE,Npower Limited,NPOWER01,G,,NEE-MID01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-7.23,0.5208,0.5653,0.25,-3.765,-4.087,0,0,F,T,T,,01/12/18,,F
2__FMINT000,2__FMINT000,Toucan Energy Limited,MINT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FMISS000,MISS_F,MISSISSIPPI ENERGY LIMITED,MISS,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FMONT000,2__FMONT000,Monument Energy Limited,MONUMENT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.4,0.3988,0.428,0.25,-0.16,-0.171,0,0,F,T,F,,01/12/18,,F
2__FMRCY000,2__FMRCY000,Octopus Energy Limited,MERCURY,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,2.6,-8.04,0.4596,0.4963,0.25,-3.695,-3.99,1.195,1.29,F,T,F,,01/12/18,,F
2__FMTRL000,2__FMTRL000,BROOK GREEN TRADING LIMITED,MISTRAL,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-5.6,0.5081,0.2632,0.25,-2.845,-1.474,0,0,F,T,F,,01/12/18,,F
2__FNATP000,NPEC Northern Area NATP,Npower Limited,NPOWER01,G,,NEE-NPE01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,8.544,-318.084,0.5147,0.3881,0.25,-163.718,-123.448,4.398,3.316,F,T,T,,03/01/19,,F
2__FNCKL000,2__FNCKL000,Brilliant Energy Supply Ltd,NICKEL,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.462,0.4457,0.4798,0.25,-0.206,-0.222,0,0,F,T,F,,01/12/18,,F
2__FNEEB000,2__FNEEB000,NPower Northern Supply Ltd,NEEB,G,,NEE-NEE01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-225.52,0.593,0.6335,0.25,-133.733,-142.867,0,0,F,T,T,,01/12/18,,F
2__FNEVA000,NEVA_F,NEVADA ENERGY LIMITED,NEVA,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FNEWP000,2__FNEWP000,Shell Energy Supply UK Ltd,NEWPORT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,4,-0.152,0.4707,0.4497,0.25,-0.072,-0.068,1.883,1.799,F,T,F,,01/12/18,,F
2__FNORW000,2__FNORW000,E.ON Energy Solutions Limited,PGENERGY,G,,NEE-NWP01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-2,0.6054,0.5984,0.25,-1.211,-1.197,0,0,F,T,T,,01/12/18,,F
2__FNUCE000,2__FNUCE000,NDA,MAGNOX,G,,NEE-MEC01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FOBER000,2__FOBER000,Addito Supply Limited,OBERON,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FOGAS000,2__FOGAS000,British Gas Trading Ltd,BRITGAS,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.526,0.4707,0.4497,0.25,-0.248,-0.237,0,0,F,T,F,,01/12/18,,F
2__FOPAL000,2__FOPAL000,Avid Energy,OPAL0516,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.2,0.4707,0.4497,0.25,-0.094,-0.09,0,0,F,T,F,,01/12/18,,F
2__FOREB000,2__FOREB000,MoneyPlus Energy Limited,OREBA,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FOREG000,OREG_F,OREGON ENERGY LIMITED,OREG,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FOSMI000,2__FOSMI000,BRISTOL NRG TEC&SERV(SUPP) LTD,OSMIUM,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-2.456,0.2211,0.2585,0.25,-0.543,-0.635,0,0,F,T,F,,01/12/18,,F
2__FOVOE000,2__FOVOE000,OVO Electricity Ltd,OVOE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-62.74,0.5266,0.5714,0.25,-33.039,-35.85,0,0,F,T,F,,01/12/18,,F
2__FOXPO000,2__FOXPO000,Opus Energy Limited,OXFPOWER,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-30.66,0.5229,0.3983,0.25,-16.032,-12.212,0,0,F,T,F,,24/12/18,,F
2__FPADD000,2__FPADD000,Paddington Power Limited,PADDINGT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FPALL000,2__FPALL000,Palladium Energy Supply Ltd,PALLAD,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FPGEN000,2__FPGEN000,E.ON UK plc,POWERGEN,G,,NEE-PGU01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,20,-154,0.5404,0.297,0.25,-83.222,-45.738,10.808,5.94,F,T,T,,24/01/19,,F
2__FPILO000,2__FPILO000,Tonik Energy Limited,PILO1015,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-4.21,0.3805,0.408,0.25,-1.602,-1.718,0,0,F,T,F,,11/01/19,,F
2__FPION000,2__FPION000,Igloo Energy Supply Limited,PION1015,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.613,0.4111,0.4432,0.25,-0.252,-0.272,0,0,F,T,F,,01/12/18,,F
2__FPIRO000,2__FPIRO000,Pirranello Energy Supply Ltd,PIRANELO,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FPOWQ000,PowerQ_F,Hartree Partners Supply UK,POWQ,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,12,-1,0.4707,0.4497,0.25,-0.471,-0.45,5.648,5.396,F,T,F,,01/12/18,,F
2__FPROZ000,PROZ_F,Dyce Energy Ltd,PROZ,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FPSUK000,NPEC Northern Area PSUK,Npower Limited,NPOWER01,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-1.348,0.582,0.6237,0.25,-0.785,-0.841,0,0,F,T,F,,01/12/18,,F
2__FPURE000,2__FPURE000,Good Energy Limited,PURE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,1,-3.1,0.4192,0.4178,0.25,-1.3,-1.295,0.419,0.418,F,T,F,,01/12/18,,F
2__FPUTY000,2__FPUTY000,Putney Energy Limited,PUTNEY,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FQEEN000,2__FQEEN000,GoTo Energy (UK) Limited,QUEENS,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FRAYL000,2__FRAYL000,Victory Energy Supply Limited,RAYLEIGH,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FREGE000,2__FREGE000,Bulb Energy,REGENT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-29,0.4908,0.5248,0.25,-14.233,-15.219,0,0,F,T,F,,10/01/19,,F
2__FRENC000,2__FRENC000,The Renewable Energy Co Ltd,RENC,G,,NEE-RNW01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FRHOD000,2__FRHOD000,Our Power Energy Supply Ltd,RHODIUM,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.046,0.4707,0.4497,0.25,-0.022,-0.021,0,0,F,T,F,,01/12/18,,F
2__FROSE000,2__FROSE000,Gas & Power Ltd TA Gulf G & P,ROSE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FRUTH000,2__FRUTH000,Rutherford Energy Supply Ltd,RUTHRFRD,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FRWED000,2__FRWED000,ENGIE Power Limited,RWETDL,G,,NEE-GDF01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,14,-108,0.4264,0.2429,0.25,-46.051,-26.233,5.97,3.401,F,T,T,,01/12/18,,F
2__FSANT000,2__FSANT000,Nabuh Energy Limited,SANT1015,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.752,0.4493,0.4776,0.25,-0.338,-0.359,0,0,F,T,F,,01/12/18,,F
2__FSAPH000,2__FSAPH000,ElectroRoute Energy Limited,SAPHIR,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FSATU000,2__FSATU000,Satus Energy Limited,SATUS,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FSCAF000,2__FSCAF000,Scafell Energy Limited,SCAFELL,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FSEEB000,2__FSEEB000,EDF Energy Customers Ltd,LENCO,G,,NEE-SEE01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-4,0.641,0.5754,0.25,-2.564,-2.302,0,0,F,T,T,,01/12/18,,F
2__FSEEE000,2__FSEEE000,Shell Energy Europe Limited,SHELL2,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,4,-0.1,0.4707,0.4497,0.25,-0.047,-0.045,1.883,1.799,F,T,F,,01/12/18,,F
2__FSING000,SING_F,United Gas & Power Trading Ltd,SING,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-1.84,0.4707,0.4497,0.25,-0.866,-0.827,0,0,F,T,F,,15/01/19,,F
2__FSINQ000,Sinq_F,Sinq Power Ltd,SINQ,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-1.8,0.4922,0.3613,0.25,-0.886,-0.65,0,0,F,T,F,,01/12/18,,F
2__FSIRO000,2__FSIRO000,Hudson Energy Supply UK Ltd,AMPERE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-7,0.3771,0.4293,0.25,-2.64,-3.005,0,0,F,T,F,,01/12/18,,F
2__FSKLN000,2__FSKLN000,Skylane Energy Supply Ltd,SKYLANE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FSLVR000,2__FSLVR000,CNG Electricity Limited,SILVER,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0.274,-0.068,0.3,0.2098,0.25,-0.02,-0.014,0.082,0.057,F,T,F,,01/12/18,,F
2__FSMAR000,2__FSMAR000,Smartestenergy Limited,SMARTEST,G,,NEE-SEL01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,34,-110,0.6651,0.4841,0.25,-73.161,-53.251,22.613,16.459,F,T,T,,01/12/18,,F
2__FSNFR000,2__FSNFR000,Sunflower Energy Supply Ltd,SUNFLOWE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FSOUT000,SE SBMU1 - Northern GSPG,SSE Electricity Limited,SWEL,G,,NEE-STH01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-169.8,0.4707,0.4497,0.25,-79.925,-76.359,0,0,F,T,T,,18/01/19,,F
2__FSPAL000,2__FSPAL000,Home Energy Trading Ltd,SPALT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FSPOW000,2__FSPOW000,SP Energy Retail Ltd,SPSUP01,G,,NEE-SPC01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-243.2,0.625,0.5787,0.25,-152,-140.74,0,0,F,T,T,,14/01/19,,F
2__FSPRK000,2__FSPRK000,OVO Electricity Ltd,OVOE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-9.38,0.5492,0.5925,0.25,-5.151,-5.558,0,0,F,T,F,,10/12/18,,F
2__FSTAT000,STAT F Northern,Statkraft Markets Gmbh,STATKRA1,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,122,0,0.4357,0.4218,0.4317,0,0,52.667,52.667,F,T,F,,01/12/18,,F
2__FSWAE000,SWA SBMU1 - Northern GSPG,SSE Electricity Limited,SWEL,G,,NEE-SWA01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.2,0.5597,0.5022,0.25,-0.112,-0.1,0,0,F,T,T,,18/01/19,,F
2__FSWDP000,2__FSWDP000,Snowdrop Energy Supply Ltd,SNOWDROP,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0.424,0,0.487,0.5292,0.4991,0,0,0.212,0.212,F,T,F,,01/12/18,,F
2__FSWEB000,SWEB Default BMUid NEEB,EDF Energy Customers Ltd,LENCO,G,,NEE-SWT01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-4,0.5314,0.5745,0.25,-2.126,-2.298,0,0,F,T,T,,01/12/18,,F
2__FSWEL000,SWL SBMU1 - Northern GSPG,SSE Electricity Limited,SWEL,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FSYMB000,2__FSYMB000,Symbio Energy Ltd,SYMBIO18,G,,NEE-SYM01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.158,0.0326,0.0457,0.25,-0.005,-0.007,0,0,F,T,T,,01/12/18,,F
2__FTANA000,TANA_F,SANTANA ENERGY LIMITED,TANA,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FTEMP000,2__FTEMP000,Temple Energy Limited,TEMPLE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FTEXA000,TEXA_F,AVRO COMMERCIAL ENERGY,TEXA,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FTGPL000,2__FTGPL000,Total Gas & Power Ltd,TFEGP,G,,NEE-TFE01,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,10,-80,0.667,0.5059,0.25,-53.36,-40.472,6.67,5.059,F,T,T,,01/12/18,,F
2__FTHLE000,2__FTHLE000,Orbit Energy Limited,THISTLE,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FTHRE000,2__FTHRE000,Corona Energy Retail 4 Limited,SUPELEC3,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-11,0.5534,0.4054,0.25,-6.087,-4.459,0,0,F,T,F,,01/12/18,,F
2__FTLWD000,2__FTLWD000,BRUNTWOOD ENERGY SERVICES LTD,TAILWIND,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FTNDO000,2__FTNDO000,Pozitive Energy Limited,TORNADO,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-10,0.5416,0.4502,0.25,-5.416,-4.502,0,0,F,T,F,,23/01/19,,F
2__FTOGO000,2__FTOGO000,TOGETHER ENERGY SUPPLY LIMITED,AZACCA,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FTONB000,2__FTONB000,Tonik Energy Limited,PILO1015,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,23/01/19,,F
2__FTOTO000,2__FTOTO000,TOTO Energy Limited,COVENT,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FTRAM000,Tramonto_F,Switch Business Gas and Power,TRAM,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-0.0023,0.38,0.2867,0.25,-0.001,-0.001,0,0,F,T,F,,01/12/18,,F
2__FTREX000,2__FTREX000,POWER4ALL Limited,POWER4,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-13.4,0.7852,0.7465,0.25,-10.522,-10.003,0,0,F,T,F,,01/12/18,,F
2__FTULP000,2__FTULP000,PURE PLANET LIMITED,TULIP,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,-7.922,0.3024,0.3236,0.25,-2.396,-2.564,0,0,F,T,F,,01/12/18,,F
2__FUKPR000,UK_Power_Reserve_F,UK Power Reserve Limited,UKPR,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FVAVU000,VAVU_F,Vavu Power Limited,VAVU,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FVERM000,VERM_F,VERMONT ENERGY LIMITED,VERM,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FVETS000,VTS_GSP_F_006,Vattenfall Energy Trading,VTS,G,,,_F,NORTHERN,DEFAULT__F,C,C,-0.0089917,54.5,0,0.2063,0.1942,0.2028,0,0,11.053,11.053,T,T,F,,01/12/18,,F
2__FVIPR000,2__FVIPR000,Viper Energy Supply Ltd,VIPER,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FVIRG000,VIRG_F,VIRGINIA ENERGY LIMITED,VIRG,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FVNGA000,2__FVNGA000,Venga Energy Supply Ltd,VENGA,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__FVNQT000,2__FVNQT000,Vanquist Energy Supply Ltd,VANQUIST,G,,,_F,NORTHERN,DEFAULT__F,,C,-0.0089917,0,0,0.4707,0.4497,0.25,0,0,0,0,F,T,F,,01/12/18,,F
